emp_no,first_name,last_name,dept_name
465392,Laurentiu,Ruemmler,Sales
67402,Maya,Ruemmler,Sales
445223,Sachin,Ruemmler,Sales
483240,Urs,Ruemmler,Sales
419157,Visit,Ruemmler,Sales
32871,DeForest,Rullman,Sales
292023,Demos,Rullman,Sales
109747,Tadahiko,Rullman,Sales
433790,Prodip,Rusmann,Sales
299512,Xudong,Rusmann,Sales
431645,Boriana,Rusterholz,Sales
68603,Fabrizio,Rusterholz,Sales
71335,Khalil,Rusterholz,Sales
400565,Mark,Rusterholz,Sales
58437,Maya,Rusterholz,Sales
267706,Miomir,Rusterholz,Sales
281697,Nirmal,Rusterholz,Sales
410430,Tadahiro,Rusterholz,Sales
245997,Zhongwei,Rusterholz,Sales
208742,Heather,Ruther,Sales
247860,Inderjeet,Ruther,Sales
233136,Kauko,Ruther,Sales
224067,Lene,Ruther,Sales
409767,Maja,Ruther,Sales
488068,Abdelghani,Sabnani,Sales
26344,Duke,Sabnani,Sales
437453,Gladys,Sabnani,Sales
69555,Golgen,Sabnani,Sales
454057,Jianwen,Sabnani,Sales
474200,Masako,Sabnani,Sales
74733,Val,Sabnani,Sales
258810,Ziva,Sabnani,Sales
60598,Izaskun,Sadowski,Sales
105489,Jasminko,Sadowski,Sales
75868,Marko,Sadowski,Sales
451392,Sachar,Sadowski,Sales
299313,Shuzo,Sadowski,Sales
33969,Arie,Sadowsky,Sales
60717,Carrsten,Sadowsky,Sales
407382,Moon,Sadowsky,Sales
416606,Salvador,Sadowsky,Sales
28358,Constantino,Salinas,Sales
492479,Otilia,Salinas,Sales
224776,Thanasis,Salinas,Sales
92965,Weiye,Salinas,Sales
39143,Flemming,Salverda,Sales
413166,Koldo,Salverda,Sales
210154,Kristine,Salverda,Sales
59927,Sedat,Salverda,Sales
37814,Adel,Salvesen,Sales
294232,Kasturi,Salvesen,Sales
493569,Mikhail,Salvesen,Sales
27772,Shahaf,Salvesen,Sales
241411,Subhada,Salvesen,Sales
425328,Theron,Salvesen,Sales
259140,Anyuan,Samarati,Sales
401817,Ayakannu,Samarati,Sales
104765,Giordano,Samarati,Sales
467001,Kousuke,Samarati,Sales
463431,Lalit,Samarati,Sales
104352,Xiaoheng,Samarati,Sales
461915,Alejandro,Sambasivam,Sales
480660,Kazunori,Sambasivam,Sales
441904,Rosalyn,Sambasivam,Sales
224394,Isaac,Sanella,Sales
278232,Krassimir,Sanella,Sales
259900,Taiji,Sanella,Sales
244911,Xudong,Sanella,Sales
456601,Zeljko,Sanella,Sales
30302,Amstein,Sankaranarayanan,Sales
15176,Charlene,Sankaranarayanan,Sales
250971,Sarita,Sankaranarayanan,Sales
295919,Florina,Saoudi,Sales
273578,Giao,Saoudi,Sales
86788,Golgen,Saoudi,Sales
70257,Kiyomitsu,Saoudi,Sales
481847,Kiyotoshi,Saoudi,Sales
408536,Kotesh,Saoudi,Sales
217199,Miomir,Saoudi,Sales
434580,Oscal,Saoudi,Sales
415424,Adhemar,Savasere,Sales
223292,Kasidit,Savasere,Sales
95281,Kensyu,Savasere,Sales
428625,Mohammad,Savasere,Sales
31650,Neven,Savasere,Sales
269817,Shigehito,Savasere,Sales
58567,Eric,Scallan,Sales
37977,Nahid,Scallan,Sales
423126,Valeri,Scallan,Sales
78725,Yakichi,Scallan,Sales
467771,Breannda,Schaad,Sales
105204,Ennio,Schaad,Sales
489901,Guther,Schaad,Sales
462865,Kensei,Schaad,Sales
91150,Kwee,Schaad,Sales
427841,Shaz,Schaad,Sales
454261,Gor,Schaaf,Sales
208746,Hatsukazu,Schaaf,Sales
99972,Jaana,Schaaf,Sales
63329,Mart,Schaaf,Sales
203631,Nakhoon,Schaaf,Sales
404878,Syozo,Schaaf,Sales
417090,Takahira,Schaaf,Sales
431292,Uli,Schaaf,Sales
406376,Weiru,Schaaf,Sales
202339,Zine,Schaaf,Sales
297100,Bangqing,Schaap,Sales
455496,Kasidit,Schaap,Sales
202437,Barna,Schaar,Sales
470574,Chrisa,Schaar,Sales
266239,Henk,Schaar,Sales
447665,Martien,Schaar,Sales
297026,Niranjan,Schaar,Sales
400497,Shigeaki,Schaar,Sales
85827,Basant,Schach,Sales
93366,Heejo,Schach,Sales
53243,Maren,Schach,Sales
238508,Sahrah,Schach,Sales
405765,Ult,Schach,Sales
498219,Christophe,Schade,Sales
287181,Mariusz,Schade,Sales
255517,Niranjan,Schade,Sales
479885,Sariel,Schade,Sales
499660,Valery,Schade,Sales
249852,Ziya,Schade,Sales
52271,Nikolaus,Schaft,Sales
222427,Roselyn,Schaft,Sales
405264,Moto,Schahn,Sales
57596,Shigehito,Schahn,Sales
292962,Youjian,Schahn,Sales
206000,Atreye,Schapire,Sales
67165,Chikako,Schapire,Sales
56058,Christoper,Schapire,Sales
489349,Foong,Schapire,Sales
251404,Ipke,Schapire,Sales
95639,Maja,Schapire,Sales
427698,Siddarth,Schapire,Sales
34881,Krister,Schapiro,Sales
436419,Randi,Schapiro,Sales
299608,Sudharsan,Schapiro,Sales
412295,Bezalel,Scharstein,Sales
439018,Gay,Scharstein,Sales
259506,Geraldo,Scharstein,Sales
247715,Harjit,Scharstein,Sales
486752,Toshimo,Scharstein,Sales
260541,Ute,Scharstein,Sales
201007,Yonghong,Scharstein,Sales
26778,Zeljko,Scharstein,Sales
17681,Eran,Schauser,Sales
23300,Froduald,Schauser,Sales
18706,Debaprosad,Schicker,Sales
65974,Fayez,Schicker,Sales
106293,Froduald,Schicker,Sales
63194,Ipke,Schicker,Sales
298761,Owen,Schicker,Sales
416032,Patricio,Schicker,Sales
252862,Shahab,Schicker,Sales
238159,Toshiki,Schicker,Sales
494400,Yongqiao,Schicker,Sales
488800,Foong,Schieder,Sales
457459,Huei,Schieder,Sales
94410,Iara,Schieder,Sales
245425,Licheng,Schieder,Sales
40225,Shakhar,Schieder,Sales
232313,Raimond,Schiettecatte,Sales
499292,Sarita,Schiettecatte,Sales
408551,Abdulah,Schiper,Sales
299658,Jaber,Schiper,Sales
73006,Shiv,Schiper,Sales
486553,Toshiki,Schiper,Sales
103156,Yahiko,Schiper,Sales
72761,Arto,Schlegelmilch,Sales
241672,Augustine,Schlegelmilch,Sales
456509,Gio,Schlegelmilch,Sales
202937,Heejo,Schlegelmilch,Sales
457550,Mingdong,Schlegelmilch,Sales
221863,Radhia,Schlegelmilch,Sales
85939,Xinyu,Schlegelmilch,Sales
94749,Brewster,Schlenzig,Sales
62774,Jeanna,Schlenzig,Sales
429367,Kiyomitsu,Schlenzig,Sales
440255,Margareta,Schlenzig,Sales
22095,Breannda,Schlumberger,Sales
41917,Fumitake,Schlumberger,Sales
235786,Przemyslawa,Schlumberger,Sales
439577,Yannik,Schlumberger,Sales
44178,Jackson,Schmezko,Sales
283435,Takahiro,Schmezko,Sales
479958,Uta,Schmezko,Sales
56726,Chuanti,Schmiedel,Sales
49515,Feipei,Schmiedel,Sales
438716,Marin,Schmiedel,Sales
274932,Mikhail,Schmiedel,Sales
453736,Siamak,Schmiedel,Sales
298224,Val,Schmiedel,Sales
227459,Younwoo,Schmiedel,Sales
12872,Marl,Schmittgen,Sales
200768,Minghong,Schmittgen,Sales
486809,Oldrich,Schmittgen,Sales
464864,Shen,Schmittgen,Sales
272670,Shigeichiro,Schmittgen,Sales
407766,Yoshinari,Schmittgen,Sales
58129,Chuanyi,Schnabel,Sales
97492,Dante,Schnabel,Sales
40639,Goo,Schnabel,Sales
217564,Marie,Schnabel,Sales
431494,Richara,Schnabel,Sales
50072,Vincent,Schnabel,Sales
460453,Jaideep,Schneeberger,Sales
282204,Ulises,Schneeberger,Sales
421122,Danny,Schnelling,Sales
247104,Jinya,Schnelling,Sales
71001,Lobel,Schnelling,Sales
77915,Shimshon,Schnelling,Sales
241940,Carrsten,Schoegge,Sales
72900,Fan,Schoegge,Sales
454231,Giordano,Schoegge,Sales
424263,Martins,Schoegge,Sales
101172,Nevio,Schoegge,Sales
432795,Toney,Schoegge,Sales
257276,Eldridge,Schonegge,Sales
69308,Chinya,Schreiter,Sales
458695,Dmitry,Schreiter,Sales
217780,Irene,Schreiter,Sales
80991,Marco,Schreiter,Sales
103398,Nikolaos,Schreiter,Sales
404890,Snehasis,Schreiter,Sales
416879,Bluma,Schrooten,Sales
18018,Sasan,Schrooten,Sales
482007,Satyanarayana,Schrooten,Sales
92145,Marl,Schueller,Sales
21693,Palash,Schurmann,Sales
445715,Shooichi,Schurmann,Sales
200289,Thodoros,Schurmann,Sales
45313,DAIDA,Schusler,Sales
268981,Miomir,Schusler,Sales
471715,Pasqua,Schusler,Sales
56406,Sachem,Schusler,Sales
282841,Alejandra,Schwabacher,Sales
494155,Byong,Schwabacher,Sales
200715,Gretta,Schwabacher,Sales
408577,Ibibia,Schwabacher,Sales
36085,King,Schwabacher,Sales
270486,Randy,Schwabacher,Sales
493037,Elrique,Schwaller,Sales
441688,Jayesh,Schwaller,Sales
446243,Along,Schwartzbauer,Sales
269252,Behnaam,Schwartzbauer,Sales
421628,Qunsheng,Schwartzbauer,Sales
227553,Trygve,Schwartzbauer,Sales
499347,Ugo,Schwartzbauer,Sales
236119,Emran,Schwartzburd,Sales
254370,Khedija,Schwartzburd,Sales
420922,Peer,Schwartzburd,Sales
246756,Suvo,Schwartzburd,Sales
437324,Luisa,Seghrouchni,Sales
255247,Taisook,Seghrouchni,Sales
93960,Xianlong,Seghrouchni,Sales
271271,Yurii,Seghrouchni,Sales
457880,Chrisa,Segond,Sales
82614,Hiroyasu,Segond,Sales
276502,Indrajit,Segond,Sales
53663,Mamdouh,Segond,Sales
98663,Serenella,Segond,Sales
283209,Abdelghani,Seiwald,Sales
65657,Arno,Seiwald,Sales
262868,Arnould,Seiwald,Sales
213059,Mitchel,Seiwald,Sales
481343,Shaunak,Seiwald,Sales
408339,Yolla,Seiwald,Sales
297580,Zhonghui,Seiwald,Sales
106482,Alselm,Selenyi,Sales
86252,Mahendra,Selenyi,Sales
283740,Stella,Selenyi,Sales
47005,Eric,Selvestrel,Sales
403552,Gaetan,Selvestrel,Sales
410011,Lunjin,Selvestrel,Sales
494428,Manton,Selvestrel,Sales
495228,Ramya,Selvestrel,Sales
428585,Sanjeeva,Selvestrel,Sales
279506,Shih,Selvestrel,Sales
14607,Suzette,Selvestrel,Sales
254417,Yurii,Selvestrel,Sales
206193,Kerryn,Senzako,Sales
403860,Pragnesh,Senzako,Sales
40764,Shuky,Senzako,Sales
238225,Udaiprakash,Senzako,Sales
408208,Xuejia,Senzako,Sales
260420,Yurii,Senzako,Sales
488794,Bodo,Serdy,Sales
62544,Kazuhira,Serdy,Sales
432544,Pradeep,Serdy,Sales
481040,Shahaf,Serdy,Sales
430179,Neelam,Serna,Sales
230976,Chuanyi,Serot,Sales
236097,Hatim,Serot,Sales
483656,Mana,Serot,Sales
438726,Ewing,Serov,Sales
424593,Mohammed,Serra,Sales
88032,Urs,Serra,Sales
14865,Ute,Serra,Sales
449657,Cathie,Serre,Sales
19849,Weicheng,Serre,Sales
47061,Kinh,Servi,Sales
429423,Mabhin,Servi,Sales
269877,Mads,Servi,Sales
48672,Mantis,Servi,Sales
475586,Nakhoon,Servi,Sales
104135,Yaghout,Servi,Sales
498729,Eberhardt,Servieres,Sales
16500,Elvis,Servieres,Sales
35042,Nahid,Servieres,Sales
266847,Noritoshi,Servieres,Sales
82970,Qiwen,Servieres,Sales
20728,Billie,Sessa,Sales
48682,Karoline,Sessa,Sales
489452,Hercules,Sethi,Sales
478678,Mario,Sethi,Sales
16266,Mikhail,Sethi,Sales
61264,Shuzo,Sethi,Sales
460335,Toney,Sethi,Sales
457443,Wonhee,Sethi,Sales
258084,Juichirou,Setia,Sales
425532,Pohua,Setia,Sales
72969,Xinan,Setia,Sales
259241,Becky,Setiz,Sales
83808,Danel,Setiz,Sales
74710,Lein,Setiz,Sales
72815,Marc,Setiz,Sales
11897,Cordelia,Setlzner,Sales
36880,Dzung,Setlzner,Sales
44856,Amabile,Seuren,Sales
227689,Dannz,Seuren,Sales
284109,Irena,Seuren,Sales
265979,Guoxiang,Sevcikova,Sales
441477,Kerryn,Sevcikova,Sales
237486,Mountaz,Sevcikova,Sales
411139,Muneo,Sevcikova,Sales
18612,Nevin,Sevcikova,Sales
23677,Rafael,Sevcikova,Sales
446370,Bedrich,Sewelson,Sales
106186,Gonzalo,Sewelson,Sales
425627,Guadalupe,Sewelson,Sales
459572,Houman,Sewelson,Sales
286090,Shaw,Sewelson,Sales
69578,Shim,Sewelson,Sales
59931,Suzette,Sewelson,Sales
401157,Zhanqiu,Sewelson,Sales
271385,Abdelwaheb,Sgarro,Sales
261279,Ghassan,Sgarro,Sales
437234,Gil,Sgarro,Sales
219116,Jinxi,Sgarro,Sales
214441,Padma,Sgarro,Sales
39970,Sachar,Sgarro,Sales
441179,Tommaso,Sgarro,Sales
229926,Tomofumi,Sgarro,Sales
415375,Xinyu,Sgarro,Sales
218919,Abdulah,Shackel,Sales
36698,Aksel,Shackel,Sales
289445,Bedir,Shackel,Sales
52487,Candido,Shackel,Sales
239782,Indrajit,Shackel,Sales
45488,Shigehiro,Shackel,Sales
229552,Utpal,Shackel,Sales
229620,Arun,Shackell,Sales
438940,Mayumi,Shackell,Sales
423434,Uta,Shackell,Sales
428421,Arne,Shanbhogue,Sales
281070,Chenye,Shanbhogue,Sales
251692,Ferdinand,Shanbhogue,Sales
471796,Khun,Shanbhogue,Sales
71560,Shalesh,Shanbhogue,Sales
288071,Supot,Shanbhogue,Sales
426099,Alair,Sherertz,Sales
495136,Barna,Sherertz,Sales
107325,Demin,Sherertz,Sales
243024,Girolamo,Sherertz,Sales
246101,Karoline,Sherertz,Sales
425462,Keung,Sherertz,Sales
21413,Laurentiu,Sherertz,Sales
21542,Miomir,Sherertz,Sales
411869,Serenella,Sherertz,Sales
262006,Steve,Sherertz,Sales
79390,Bernt,Shigei,Sales
86608,Honglan,Shigei,Sales
210781,Yongdong,Shigei,Sales
433193,Badri,Shihab,Sales
43207,Itzchak,Shihab,Sales
422979,Kiyokazu,Shihab,Sales
476023,Perry,Shihab,Sales
96958,Shaowen,Shihab,Sales
295089,Gina,Shimshoni,Sales
453811,Mountaz,Shimshoni,Sales
24397,Shaibal,Shimshoni,Sales
277187,Arlette,Shinomoto,Sales
437412,Shahab,Shinomoto,Sales
496583,Toshiki,Shinomoto,Sales
416864,Chiradeep,Shiratori,Sales
31890,Dekang,Shiratori,Sales
252058,Fusako,Shiratori,Sales
281462,Katsuo,Shiratori,Sales
422057,Mahmut,Shiratori,Sales
242802,Heng,Shobatake,Sales
48946,Marsja,Shobatake,Sales
29485,Ortrun,Shobatake,Sales
96989,Youpyo,Shobatake,Sales
224795,Chaitali,Shokrollahi,Sales
87806,Khatoun,Shokrollahi,Sales
40217,Padma,Shokrollahi,Sales
268313,Arlette,Showalter,Sales
24056,Gladys,Shrader,Sales
93551,Sanjay,Shrader,Sales
225255,Dharmaraja,Shumilov,Sales
29080,Panayotis,Shumilov,Sales
230813,Tesuya,Shumilov,Sales
223645,Tomokazu,Shumilov,Sales
438619,Chiranjit,Sichman,Sales
60124,Kagan,Sichman,Sales
234394,Kazuhide,Sichman,Sales
473903,Stella,Sichman,Sales
32027,Mong,Sidhu,Sales
225323,Morrie,Sidhu,Sales
267257,Somnath,Sidhu,Sales
77980,Yongmin,Sidje,Sales
435719,Gritta,Sidou,Sales
231410,Persi,Sidou,Sales
15382,Alassane,Siegrist,Sales
259863,Jovan,Siegrist,Sales
216295,Kerhong,Siegrist,Sales
446319,Adam,Siepmann,Sales
441598,Jingling,Siepmann,Sales
84648,Piyush,Siepmann,Sales
485777,Piyush,Siepmann,Sales
426058,Kristin,Sifakis,Sales
409120,Panayotis,Sifakis,Sales
29822,Prodip,Sifakis,Sales
210558,Bokyung,Sigstam,Sales
30663,Gurbir,Sigstam,Sales
31401,Hein,Sigstam,Sales
238867,Visit,Sigstam,Sales
458936,Jacqueline,Siksek,Sales
228861,KayLiang,Siksek,Sales
263735,Magdalena,Siksek,Sales
412105,Teiji,Siksek,Sales
475816,Tonny,Siksek,Sales
69993,Anwar,Silva,Sales
231696,Foong,Silva,Sales
267870,Genevieve,Silva,Sales
71879,Ipke,Silva,Sales
272848,Kazuhira,Silva,Sales
85204,Moni,Silva,Sales
42906,Sudhanshu,Silva,Sales
280923,Uno,Silva,Sales
105264,Chrisa,Simkin,Sales
32735,Ewing,Simkin,Sales
208483,Pradeep,Simkin,Sales
39631,Jiafu,Simmel,Sales
224679,Mats,Simmel,Sales
413624,Rayond,Simmel,Sales
48233,Ugo,Simmel,Sales
410307,Aleksander,Simmen,Sales
75471,Karoline,Simmen,Sales
66687,Kien,Simmen,Sales
440218,Shigeo,Simmen,Sales
40977,Elvia,Sinicrope,Sales
93412,Sivanarayana,Sinicrope,Sales
20813,Srinidhi,Sinicrope,Sales
299217,Zhonghui,Sinicrope,Sales
243508,Dhritiman,Sinitsyn,Sales
220657,Krisda,Sinitsyn,Sales
400472,Leen,Sinitsyn,Sales
486174,Mabo,Sinitsyn,Sales
437954,Mong,Sinitsyn,Sales
19205,Moto,Sinitsyn,Sales
202941,Phuoc,Sinitsyn,Sales
37674,Vitali,Sinitsyn,Sales
46574,Yuping,Sinitsyn,Sales
60255,Danae,Siochi,Sales
41074,Leen,Siochi,Sales
99014,Adly,Siprelle,Sales
292032,Herb,Siprelle,Sales
12076,Karlis,Siprelle,Sales
49077,Kasturi,Siprelle,Sales
89026,Rafols,Siprelle,Sales
36968,Shin,Siprelle,Sales
101869,Zhanqiu,Siprelle,Sales
408608,Hyuncheol,Skafidas,Sales
444605,Iara,Skafidas,Sales
22326,Mani,Skafidas,Sales
50838,Adil,Skogmar,Sales
454754,Bernd,Skogmar,Sales
424391,Marc,Skogmar,Sales
295181,Niclas,Skogmar,Sales
91080,Parviz,Skogmar,Sales
230022,Xuedong,Skogmar,Sales
90776,Bouchung,Skrikant,Sales
88408,Rasiah,Skrikant,Sales
267770,Vitali,Skrikant,Sales
447385,Yongqiao,Skrikant,Sales
220722,Claudi,Slaats,Sales
258632,Fei,Slaats,Sales
28128,Huican,Slaats,Sales
427370,Chinho,Slobodova,Sales
465321,Fumitaka,Slobodova,Sales
461958,Mohit,Slobodova,Sales
274980,Sahrah,Slobodova,Sales
466345,Baoqiu,Sluis,Sales
419000,Subhada,Sluis,Sales
12415,Uri,Sluis,Sales
287406,Arra,Slutz,Sales
253785,Eckart,Smailagic,Sales
442071,Mandell,Smailagic,Sales
84907,Miomir,Smailagic,Sales
253851,Piyush,Smailagic,Sales
59434,Saddek,Smailagic,Sales
217385,Sadun,Smailagic,Sales
448119,Nikolaus,Smeets,Sales
264039,Oscar,Smeets,Sales
409039,Sergi,Smeets,Sales
261030,Thodoros,Smeets,Sales
405175,Ulises,Smeets,Sales
32221,Pranas,Snedden,Sales
50517,Weidon,Snedden,Sales
249797,Arra,Snyers,Sales
275739,Patricio,Snyers,Sales
295665,Fabrizio,Socorro,Sales
97870,Leah,Socorro,Sales
448799,Shahab,Socorro,Sales
465446,Jaihie,Soicher,Sales
290337,Jaroslava,Soicher,Sales
402386,Saniya,Soicher,Sales
60303,Billur,Solares,Sales
294011,Guiseppe,Solares,Sales
52951,Hauke,Solares,Sales
431634,Parto,Solares,Sales
277633,Rimli,Solares,Sales
21110,Shaowei,Solares,Sales
280396,Shih,Solares,Sales
445381,Heekeun,Solovay,Sales
232933,Keung,Solovay,Sales
437295,Shao,Solovay,Sales
96770,Shirish,Solovay,Sales
275692,Arfst,Soloway,Sales
107540,Jaques,Soloway,Sales
269705,Kensyu,Soloway,Sales
291908,Marek,Soloway,Sales
453635,Xiaoheng,Soloway,Sales
19201,Arto,Sommen,Sales
224030,Atreyi,Sommen,Sales
486561,Jordanka,Sommen,Sales
275288,Sadegh,Sommen,Sales
27800,Baruch,Sommer,Sales
62098,Breannda,Sommer,Sales
479467,Gully,Sommer,Sales
499689,Kinh,Sommer,Sales
105603,Masoud,Sommer,Sales
441955,Sudhanshu,Sommer,Sales
95549,Arun,Sooriamurthi,Sales
46864,Ferdinand,Sooriamurthi,Sales
231456,Tsvetan,Sooriamurthi,Sales
441480,Bezalel,Spataro,Sales
250006,Deborah,Spataro,Sales
206065,Garnik,Spataro,Sales
65199,Ipke,Spataro,Sales
59999,Piyush,Spataro,Sales
204703,Sreekrishna,Spataro,Sales
477197,Stevo,Spataro,Sales
75133,Tayeb,Spataro,Sales
291325,Arno,Speckmann,Sales
261102,Chaoyi,Speckmann,Sales
28750,Guangming,Speckmann,Sales
98060,Tzvetan,Speckmann,Sales
75142,Uwe,Speckmann,Sales
433973,Behnaam,Speek,Sales
205037,Ferdinand,Speek,Sales
25717,Froduald,Speek,Sales
455476,Limsoon,Speek,Sales
461291,Shigeichiro,Speek,Sales
491130,Sven,Speek,Sales
104682,Toshimori,Speek,Sales
483354,Ekawit,Speel,Sales
409385,Jolita,Speel,Sales
48081,Werner,Speel,Sales
431895,Xiaoqiang,Speel,Sales
13680,Denny,Speer,Sales
71959,Jianhua,Speer,Sales
218319,Kitty,Speer,Sales
76139,Mark,Speer,Sales
413333,Martijn,Spell,Sales
280391,Niclas,Spell,Sales
28282,Arto,Spelt,Sales
465403,Arunas,Spelt,Sales
266017,Gift,Spelt,Sales
105841,Jessie,Spelt,Sales
414255,Mats,Spelt,Sales
63688,Jouni,Spieker,Sales
205092,Masako,Spieker,Sales
15539,Shigeichiro,Spieker,Sales
482863,Xiaobin,Spieker,Sales
400387,Boaz,Spinelli,Sales
58895,Eishiro,Spinelli,Sales
246165,Hironobu,Spinelli,Sales
248965,Mack,Spinelli,Sales
47770,Conrado,Sridhar,Sales
417841,Freyja,Sridhar,Sales
278024,Guangming,Sridhar,Sales
424230,Irena,Sridhar,Sales
493720,Juyoung,Sridhar,Sales
451548,Mari,Sridhar,Sales
426684,Neven,Sridhar,Sales
59289,Yucel,Sridhar,Sales
474793,Arunachalam,Srimani,Sales
218654,Bedrich,Srimani,Sales
220642,Cathie,Srimani,Sales
213480,Dinah,Srimani,Sales
106770,LiMin,Srimani,Sales
286444,Marin,Srimani,Sales
232722,Mitchel,Srimani,Sales
262572,Xiaobin,Srimani,Sales
417338,Huican,Staelin,Sales
87266,Aral,Stafford,Sales
411252,Gaetan,Stafford,Sales
206872,Marc,Stafford,Sales
235573,Adil,Stamatiou,Sales
449581,Chuanti,Stamatiou,Sales
458084,DAIDA,Stamatiou,Sales
231003,Hidde,Stamatiou,Sales
484736,Radhakrishnan,Stamatiou,Sales
487152,Radhia,Stamatiou,Sales
470102,Tze,Stamatiou,Sales
430615,Babette,Stanfel,Sales
492323,Houman,Stanfel,Sales
262687,Kamakshi,Stanger,Sales
441280,Mohd,Stanger,Sales
455621,Paddy,Stanger,Sales
51323,Yannis,Stanger,Sales
460853,Guther,Stasinski,Sales
424564,Kristina,Stasinski,Sales
215282,Panayotis,Stasinski,Sales
74182,Takushi,Stasinski,Sales
475927,Geoff,Stassinopoulos,Sales
417663,Muzhong,Stassinopoulos,Sales
57476,Badri,Staudhammer,Sales
241842,Kokou,Staudhammer,Sales
35558,Kshitij,Staudhammer,Sales
496174,Mary,Staudhammer,Sales
478075,Alexius,Stavenow,Sales
236381,Breannda,Stavenow,Sales
498165,Christoph,Stavenow,Sales
485330,Guttorm,Stavenow,Sales
299307,Mara,Stavenow,Sales
78697,Troy,Stavenow,Sales
236727,Duri,Staylopatis,Sales
86351,Jackson,Staylopatis,Sales
234253,Subhash,Staylopatis,Sales
422542,Bojan,Steenbeek,Sales
36410,Navin,Steenbeek,Sales
475962,Rasiah,Steenbeek,Sales
257302,Breannda,Steinauer,Sales
293916,Goncalo,Steinauer,Sales
243056,Hatim,Steinauer,Sales
475613,Irene,Steinauer,Sales
269268,Khatoun,Steinauer,Sales
63516,Toshimitsu,Steinauer,Sales
57110,Gou,Stellhorn,Sales
28359,Kshitij,Stellhorn,Sales
68500,Leah,Stellhorn,Sales
87372,Maren,Stellhorn,Sales
434458,Mari,Stellhorn,Sales
25144,Shaibal,Stellhorn,Sales
444008,Munehiko,Stemann,Sales
239495,Saeed,Stemann,Sales
11660,Gill,Stenning,Sales
477142,Mrinalini,Stenning,Sales
408247,Tamiya,Stenning,Sales
474948,Gil,Stentiford,Sales
409551,Iara,Stentiford,Sales
16885,Ronghao,Stentiford,Sales
32864,Anyuan,Stifter,Sales
264013,Baziley,Stifter,Sales
24613,Hitofumi,Stifter,Sales
223768,Mani,Stifter,Sales
17791,Matt,Stifter,Sales
66225,Mayumi,Stifter,Sales
465932,Mori,Stifter,Sales
239494,Ramachenga,Stifter,Sales
401522,Richard,Stifter,Sales
490616,Taiji,Stifter,Sales
263985,Tiina,Stifter,Sales
209654,Aksel,Stiles,Sales
279829,Iara,Stille,Sales
41197,Vesna,Stille,Sales
270527,Hinrich,Strandh,Sales
424099,Kwangyoen,Strandh,Sales
452541,Morris,Strandh,Sales
263517,Remko,Strandh,Sales
490713,Reuven,Strandh,Sales
443097,Sudhanshu,Strandh,Sales
292970,Xinyu,Strandh,Sales
19841,Adil,Straney,Sales
297882,Candida,Straney,Sales
25644,Kwangho,Straney,Sales
422349,Mani,Straney,Sales
249525,Mokhtar,Straney,Sales
277996,Naftaly,Straney,Sales
467116,Shirish,Straney,Sales
447076,Teruyuki,Straney,Sales
24596,Ayonca,Stranks,Sales
78327,Tetsushi,Stranks,Sales
51163,Bilhanan,Strehl,Sales
249720,Dipayan,Strehl,Sales
202042,Margareta,Strehl,Sales
291653,Rafael,Strehl,Sales
105396,Sajjan,Strehl,Sales
23946,Carrsten,Streit,Sales
442998,Karsten,Streit,Sales
254823,Serif,Streit,Sales
44111,Sugwoo,Streit,Sales
469899,Make,Streng,Sales
245264,Make,Streng,Sales
466487,Makato,Strooper,Sales
268880,Mary,Strooper,Sales
93989,Troy,Strooper,Sales
243595,Yonghong,Strooper,Sales
416421,Zijian,Strooper,Sales
483572,Bedrich,Stroustrup,Sales
498168,Doohun,Stroustrup,Sales
469938,Martial,Stroustrup,Sales
76977,Sigeru,Stroustrup,Sales
101878,Tetsushi,Stroustrup,Sales
450549,Hyuckchul,Sudbeck,Sales
200714,JoAnne,Sudbeck,Sales
282516,Saeko,Sudbeck,Sales
232753,Tadanori,Sudbeck,Sales
94332,Teiji,Sudbeck,Sales
51590,Ung,Sudbeck,Sales
453479,Zhensheng,Sudbeck,Sales
213248,Along,Sudkamp,Sales
265203,Debatosh,Sudkamp,Sales
87161,Ennio,Sudkamp,Sales
201426,Garnet,Sudkamp,Sales
96200,Udaiprakash,Sudkamp,Sales
264435,Ung,Sudkamp,Sales
66605,Chiranjit,Suermann,Sales
108307,Diederik,Suermann,Sales
426849,Dietrich,Suermann,Sales
103961,Gurbir,Suermann,Sales
80429,Prodip,Suermann,Sales
59176,Teiji,Suessmith,Sales
238164,Perry,Sullins,Sales
207599,Arnd,Sundgren,Sales
40417,Gian,Sundgren,Sales
288863,Huai,Sundgren,Sales
241145,Kwee,Sundgren,Sales
82956,Sudhanshu,Sundgren,Sales
407828,Xinglin,Sundgren,Sales
289389,Adhemar,Suomi,Sales
251812,Doohun,Suomi,Sales
264128,Guangming,Suomi,Sales
287778,Krisda,Suomi,Sales
97523,Bikash,Suppi,Sales
42892,Faiza,Suppi,Sales
277745,Fay,Suppi,Sales
91420,Jacqueline,Suppi,Sales
215745,Lidong,Suppi,Sales
458612,Zsolt,Suppi,Sales
210301,Karoline,Suri,Sales
486583,LiMin,Suri,Sales
438144,Martial,Suri,Sales
480114,Shakhar,Suri,Sales
108461,Aral,Sury,Sales
32167,Christophe,Sury,Sales
59309,Dannz,Sury,Sales
246757,Maik,Sury,Sales
497448,Karsten,Suwa,Sales
458452,Mamdouh,Suwa,Sales
498248,Munir,Suwa,Sales
